Index,Sample Name,Sample Type,Dilution Factor,Component Name,Component Type,Mass Info,Component Group Name,Expected RT,Retention Time,Retention Time Delta (min),Area,Height,Height Ratio
471,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,icit_m3-3,Qualifiers,194.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
472,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,icit_m4-3,Qualifiers,195.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
473,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,icit_m4-4,Qualifiers,195.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
474,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,icit_m5-4,Qualifiers,196.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
475,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,icit_m5-5,Qualifiers,196.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
476,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,icit_m6-5,Qualifiers,197.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
477,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,mal_m0-0,Quantifiers,133.0 / 115.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
478,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,mal_m1-1,Qualifiers,134.0 / 116.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
479,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,mal_m2-2,Qualifiers,135.0 / 117.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
480,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,mal_m3-3,Qualifiers,136.0 / 118.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
481,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,mal_m4-4,Qualifiers,137.0 / 119.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
482,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m0-0,Quantifiers,131.0 / 87.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
483,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m1-0,Qualifiers,132.0 / 87.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
484,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m1-1,Qualifiers,132.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
485,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m2-1,Qualifiers,133.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
486,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m2-2,Qualifiers,133.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
487,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m3-2,Qualifiers,134.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
488,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m3-3,Qualifiers,134.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
489,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,oaa_m4-3,Qualifiers,135.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
490,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pep_m0-0,Quantifiers,167.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
491,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pep_m1-0,Qualifiers,168.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
492,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pep_m2-0,Qualifiers,169.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
493,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pep_m3-0,Qualifiers,170.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
494,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,Pool_2pg_3pg_m0-0,Quantifiers,185.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
495,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,Pool_2pg_3pg_m1-0,Qualifiers,186.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
496,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,Pool_2pg_3pg_m2-0,Qualifiers,187.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
497,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,Pool_2pg_3pg_m3-0,Qualifiers,188.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
498,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pyr_m0-0,Quantifiers,87.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
499,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pyr_m1-0,Qualifiers,88.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
500,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pyr_m1-1,Qualifiers,88.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
501,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pyr_m2-0,Qualifiers,89.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
502,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pyr_m2-1,Qualifiers,89.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
503,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,pyr_m3-1,Qualifiers,90.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
504,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,r5p_m0-0,Quantifiers,229.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
505,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,r5p_m1-0,Qualifiers,230.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
506,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,r5p_m2-0,Qualifiers,231.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
507,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,r5p_m3-0,Qualifiers,232.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
508,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,r5p_m4-0,Qualifiers,233.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
509,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,r5p_m5-0,Qualifiers,234.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
510,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,ru5p_m0-0,Quantifiers,229.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
511,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,ru5p_m1-0,Qualifiers,230.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
512,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,ru5p_m2-0,Qualifiers,231.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
513,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,ru5p_m3-0,Qualifiers,232.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
514,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,ru5p_m4-0,Qualifiers,233.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
515,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,ru5p_m5-0,Qualifiers,234.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
516,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m0-0,Quantifiers,289.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
517,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m1-0,Qualifiers,290.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
518,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m2-0,Qualifiers,291.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
519,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m3-0,Qualifiers,292.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
520,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m4-0,Qualifiers,293.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
521,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m5-0,Qualifiers,294.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
522,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m6-0,Qualifiers,295.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
523,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,s7p_m7-0,Qualifiers,296.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
524,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,succ_m0-0,Quantifiers,117.0 / 99.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
525,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,succ_m1-1,Qualifiers,118.0 / 100.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
526,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,succ_m2-2,Qualifiers,119.0 / 101.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
527,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,succ_m3-3,Qualifiers,120.0 / 102.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
528,HEK_Wt_QC3_100x_split2_inj1,Unknown,1,succ_m4-4,Qualifiers,121.0 / 103.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
529,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,6pgc_m0-0,Quantifiers,275.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
530,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,6pgc_m1-0,Qualifiers,276.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
531,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,6pgc_m2-0,Qualifiers,277.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
532,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,6pgc_m3-0,Qualifiers,278.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
533,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,6pgc_m4-0,Qualifiers,279.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
534,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,6pgc_m5-0,Qualifiers,280.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
535,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,6pgc_m6-0,Qualifiers,281.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
536,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m0-0,Quantifiers,199.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
537,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m1-0,Qualifiers,200.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
538,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m1-1,Qualifiers,200.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
539,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m2-0,Qualifiers,201.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
540,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m2-1,Qualifiers,201.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
541,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m2-2,Qualifiers,201.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
542,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m3-1,Qualifiers,202.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
543,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m3-2,Qualifiers,202.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
544,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,e4p_m4-2,Qualifiers,203.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
545,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,fum_m0-0,Quantifiers,115.0 / 71.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
546,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,fum_m1-0,Qualifiers,116.0 / 71.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
547,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,fum_m1-1,Qualifiers,116.0 / 72.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
548,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,fum_m2-1,Qualifiers,117.0 / 72.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
549,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,fum_m2-2,Qualifiers,117.0 / 73.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
550,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,fum_m3-2,Qualifiers,118.0 / 73.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
551,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,fum_m3-3,Qualifiers,118.0 / 74.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
552,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m0-0,Quantifiers,191.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
553,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m1-0,Qualifiers,192.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
554,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m1-1,Qualifiers,192.0 / 112.0,icit,14,N/A,N/A,N/A,N/A,N/A
555,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m2-0,Qualifiers,193.0 / 111.0,icit,14,N/A,N/A,N/A,N/A,N/A
556,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m2-1,Qualifiers,193.0 / 112.0,icit,14,N/A,N/A,N/A,N/A,N/A
557,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m2-2,Qualifiers,193.0 / 113.0,icit,14,N/A,N/A,N/A,N/A,N/A
558,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m3-2,Qualifiers,194.0 / 113.0,icit,14,N/A,N/A,N/A,N/A,N/A
559,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m3-3,Qualifiers,194.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
560,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m4-3,Qualifiers,195.0 / 114.0,icit,14,N/A,N/A,N/A,N/A,N/A
561,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m4-4,Qualifiers,195.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
562,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m5-4,Qualifiers,196.0 / 115.0,icit,14,N/A,N/A,N/A,N/A,N/A
563,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m5-5,Qualifiers,196.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
564,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,icit_m6-5,Qualifiers,197.0 / 116.0,icit,14,N/A,N/A,N/A,N/A,N/A
565,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,mal_m0-0,Quantifiers,133.0 / 115.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
566,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,mal_m1-1,Qualifiers,134.0 / 116.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
567,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,mal_m2-2,Qualifiers,135.0 / 117.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
568,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,mal_m3-3,Qualifiers,136.0 / 118.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
569,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,mal_m4-4,Qualifiers,137.0 / 119.0,mal,12.2,N/A,N/A,N/A,N/A,N/A
570,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m0-0,Quantifiers,131.0 / 87.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
571,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m1-0,Qualifiers,132.0 / 87.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
572,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m1-1,Qualifiers,132.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
573,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m2-1,Qualifiers,133.0 / 88.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
574,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m2-2,Qualifiers,133.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
575,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m3-2,Qualifiers,134.0 / 89.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
576,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m3-3,Qualifiers,134.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
577,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,oaa_m4-3,Qualifiers,135.0 / 90.0,oaa,12.1,N/A,N/A,N/A,N/A,N/A
578,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pep_m0-0,Quantifiers,167.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
579,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pep_m1-0,Qualifiers,168.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
580,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pep_m2-0,Qualifiers,169.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
581,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pep_m3-0,Qualifiers,170.0 / 79.0,pep,14.1,N/A,N/A,N/A,N/A,N/A
582,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,Pool_2pg_3pg_m0-0,Quantifiers,185.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
583,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,Pool_2pg_3pg_m1-0,Qualifiers,186.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
584,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,Pool_2pg_3pg_m2-0,Qualifiers,187.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
585,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,Pool_2pg_3pg_m3-0,Qualifiers,188.0 / 79.0,Pool_2pg_3pg,15,N/A,N/A,N/A,N/A,N/A
586,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pyr_m0-0,Quantifiers,87.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
587,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pyr_m1-0,Qualifiers,88.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
588,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pyr_m1-1,Qualifiers,88.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
589,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pyr_m2-0,Qualifiers,89.0 / 43.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
590,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pyr_m2-1,Qualifiers,89.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
591,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,pyr_m3-1,Qualifiers,90.0 / 44.0,pyr,4.5,N/A,N/A,N/A,N/A,N/A
592,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,r5p_m0-0,Quantifiers,229.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
593,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,r5p_m1-0,Qualifiers,230.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
594,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,r5p_m2-0,Qualifiers,231.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
595,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,r5p_m3-0,Qualifiers,232.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
596,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,r5p_m4-0,Qualifiers,233.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
597,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,r5p_m5-0,Qualifiers,234.0 / 97.0,r5p,5.4,N/A,N/A,N/A,N/A,N/A
598,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,ru5p_m0-0,Quantifiers,229.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
599,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,ru5p_m1-0,Qualifiers,230.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
600,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,ru5p_m2-0,Qualifiers,231.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
601,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,ru5p_m3-0,Qualifiers,232.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
602,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,ru5p_m4-0,Qualifiers,233.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
603,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,ru5p_m5-0,Qualifiers,234.0 / 97.0,ru5p,7,N/A,N/A,N/A,N/A,N/A
604,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m0-0,Quantifiers,289.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
605,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m1-0,Qualifiers,290.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
606,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m2-0,Qualifiers,291.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
607,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m3-0,Qualifiers,292.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
608,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m4-0,Qualifiers,293.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
609,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m5-0,Qualifiers,294.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
610,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m6-0,Qualifiers,295.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
611,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,s7p_m7-0,Qualifiers,296.0 / 97.0,s7p,6.2,N/A,N/A,N/A,N/A,N/A
612,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,succ_m0-0,Quantifiers,117.0 / 99.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
613,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,succ_m1-1,Qualifiers,118.0 / 100.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
614,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,succ_m2-2,Qualifiers,119.0 / 101.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
615,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,succ_m3-3,Qualifiers,120.0 / 102.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
616,HEK_Wt_QC3_100x_split2_inj2,Unknown,1,succ_m4-4,Qualifiers,121.0 / 103.0,succ,11.9,N/A,N/A,N/A,N/A,N/A
617,blank6,Unknown,1,6pgc_m0-0,Quantifiers,275.0 / 97.0,6pgc,13.7,13.39576882,0.304231177,38916.63526,4717.789816,N/A
618,blank6,Unknown,1,6pgc_m1-0,Qualifiers,276.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
619,blank6,Unknown,1,6pgc_m2-0,Qualifiers,277.0 / 97.0,6pgc,13.7,13.42073122,0.279268782,32433.68958,7625.543877,N/A
620,blank6,Unknown,1,6pgc_m3-0,Qualifiers,278.0 / 97.0,6pgc,13.7,N/A,N/A,N/A,N/A,N/A
621,blank6,Unknown,1,6pgc_m4-0,Qualifiers,279.0 / 97.0,6pgc,13.7,13.73312702,0.03312702,126750.8156,23575.31953,N/A
622,blank6,Unknown,1,6pgc_m5-0,Qualifiers,280.0 / 97.0,6pgc,13.7,13.41050852,0.289491479,2021141.088,216006.0422,N/A
623,blank6,Unknown,1,6pgc_m6-0,Qualifiers,281.0 / 97.0,6pgc,13.7,13.43995206,0.26004794,84221.57638,21784.81691,N/A
624,blank6,Unknown,1,e4p_m0-0,Quantifiers,199.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
625,blank6,Unknown,1,e4p_m1-0,Qualifiers,200.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
626,blank6,Unknown,1,e4p_m1-1,Qualifiers,200.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
627,blank6,Unknown,1,e4p_m2-0,Qualifiers,201.0 / 139.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
628,blank6,Unknown,1,e4p_m2-1,Qualifiers,201.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
629,blank6,Unknown,1,e4p_m2-2,Qualifiers,201.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
630,blank6,Unknown,1,e4p_m3-1,Qualifiers,202.0 / 140.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
631,blank6,Unknown,1,e4p_m3-2,Qualifiers,202.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
632,blank6,Unknown,1,e4p_m4-2,Qualifiers,203.0 / 141.0,e4p,6.5,N/A,N/A,N/A,N/A,N/A
633,blank6,Unknown,1,fum_m0-0,Quantifiers,115.0 / 71.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
634,blank6,Unknown,1,fum_m1-0,Qualifiers,116.0 / 71.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
635,blank6,Unknown,1,fum_m1-1,Qualifiers,116.0 / 72.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
636,blank6,Unknown,1,fum_m2-1,Qualifiers,117.0 / 72.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
637,blank6,Unknown,1,fum_m2-2,Qualifiers,117.0 / 73.0,fum,12.8,13.10075421,0.300754213,620407.9404,111197.2318,N/A
638,blank6,Unknown,1,fum_m3-2,Qualifiers,118.0 / 73.0,fum,12.8,N/A,N/A,N/A,N/A,N/A
